"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050870","positive regulation of T cell activation","98/3069","202/18670",2.00663208338425e-26,1.14323302423355e-23,9.19594358595901e-24,"CTLA4/BTLA/SIRPG/KLRK1/PTPRC/CLECL1/CARD11/CD6/CD28/RUNX3/RASAL3/LCK/GRAP2/PDCD1/RASGRP1/CCDC88B/ZAP70/CD3E/TNFRSF13C/TESPA1/DOCK8/MYB/IL7R/CORO1A/SASH3/CD5/HLA-DPB1/IL12RB1/CD40LG/LILRB1/ICOS/VAV1/NOD2/FOXP3/BTN2A2/CD27/JAK3/ITPKB/NCKAP1L/PTPN6/IL4R/CCR7/HLA-DPA1/SIRPB1/TNFSF4/CD83/CD74/ADAM8/MALT1/CD70/IL23A/TNFSF11/CD86/HAVCR2/TMIGD2/IL18/CSK/ZMIZ1/CCR2/VNN1/NLRP3/IHH/HHLA2/DPP4/CD47/CD274/TNFSF13B/IFNG/IL23R/IL7/HLA-G/FAM49B/ZBTB7B/PYCARD/EFNB1/CD4/HLA-DMB/LGALS9/IL12A/IL2/FYN/CD80/SELENOK/IL2RA/GLI3/EGR3/AP3D1/AP3B1/ZBTB1/CD160/HMGB1/EFNB2/LILRB4/RAC1/HLA-E/XCL1/VCAM1/CYLD",98
"BP","GO:0022409","positive regulation of cell-cell adhesion","113/3069","255/18670",5.63101186016487e-26,2.9407959439711e-23,2.36551892967803e-23,"CTLA4/BTLA/SIRPG/KLRK1/PTPRC/CLECL1/CARD11/CD6/CD28/RUNX3/RASAL3/LCK/GRAP2/PDCD1/RASGRP1/CCDC88B/ZAP70/ITGA4/CD3E/TNFRSF13C/TESPA1/DOCK8/MYB/IL7R/CORO1A/SASH3/CD5/HLA-DPB1/IL12RB1/CD40LG/LILRB1/ICOS/VAV1/NOD2/FOXP3/BTN2A2/CXCL13/CD27/JAK3/ITPKB/NCKAP1L/PTPN6/IL4R/CCR7/HLA-DPA1/SIRPB1/TNFSF4/CD83/CD74/SKAP1/ADAM8/MALT1/CD70/IL23A/TNFSF11/CD86/HAVCR2/TMIGD2/IL18/CSK/ZMIZ1/CCR2/ADAM19/VNN1/NLRP3/IHH/HHLA2/ITGB2/DPP4/CD47/CD274/TNFSF13B/IFNG/IL23R/TNF/IL7/HLA-G/ALOX15/FAM49B/ZBTB7B/PYCARD/EFNB1/CD4/HLA-DMB/MYO10/LGALS9/IL12A/IL2/FYN/SMAD7/CD80/SELENOK/DMTN/ETS1/IL2RA/GLI3/EGR3/IL10/AP3D1/AP3B1/ZBTB1/KIF26B/CD160/FLOT1/HMGB1/EFNB2/PTAFR/LILRB4/RAC1/HLA-E/XCL1/VCAM1/CYLD",113
"BP","GO:0002706","regulation of lymphocyte mediated immunity","80/3069","149/18670",1.57588062371284e-25,7.59695682216029e-23,6.11084397324761e-23,"SLAMF6/KLRK1/PTPRC/FCER2/CD28/RASGRP1/SH2D1A/CD96/WAS/IL7R/TBX21/SASH3/IL12RB1/LAG3/BTK/LILRB1/VAV1/HLA-F/FOXP3/ARRB2/FCGR2B/CD1C/PTPN6/CR1/P2RX7/CRTAM/TNFSF4/LTA/NCR3/MALT1/C17orf99/PVR/IL23A/CD1E/HLA-B/HAVCR2/TNFRSF1B/IL18/ATAD5/CCR2/IL27RA/CD226/NLRP3/CD40/IL18R1/HLA-A/B2M/NCR1/IL18RAP/CD1B/IL23R/TNF/NECTIN2/SERPINB9/STX7/HLA-G/MICB/FAM49B/LGALS9/HLA-C/IL12A/IL2/SMAD7/SH2D1B/CD1A/CADM1/IL10/C4BPB/C4BPA/DUSP22/ZBTB1/CD160/FZD5/HMGB1/HLA-E/TRPM4/XCL1/SHLD2/MLH1/CLEC12B",80
"BP","GO:0045619","regulation of lymphocyte differentiation","85/3069","169/18670",1.86302098227682e-24,8.33968035423489e-22,6.70827630385241e-22,"FCRL3/CTLA4/CAMK4/IRF4/PTPRC/CARD11/IKZF3/INPP5D/CD28/RUNX3/RASGRP1/ZAP70/TESPA1/MYB/IL7R/CD2/TBX21/SASH3/IL12RB1/LAG3/BTK/FANCD2/FOXP3/HLA-DOA/BTN2A2/TOX/CD27/TNFRSF18/JAK3/ITPKB/NCKAP1L/PTPN6/IL4R/CR1/TNFSF4/CD83/CD74/NFATC2/ADAM8/TMEM131L/NFAM1/MALT1/IL23A/CD86/ABL1/IL18/ZMIZ1/CCR2/ERBB2/VNN1/HMGB3/NLRP3/IHH/FOXN1/IFNG/FANCA/PRDM1/IL23R/IL7/SLAMF8/HLA-G/ZBTB7B/TLR9/PGLYRP2/LGALS9/IL12A/IL2/SMAD7/CD80/ATP11C/IL2RA/GLI3/EGR3/AP3D1/AP3B1/ZBTB1/ZC3H8/HMGB1/CLPTM1/LILRB4/PPP2R3C/SH3RF1/FLT3LG/PTPN2/CYLD",85
"BP","GO:0070661","leukocyte proliferation","121/3069","298/18670",1.2380378908106e-23,5.17252230780669e-21,4.16067611164349e-21,"MS4A1/FCRL3/CTLA4/CD79A/CD19/CR2/MZB1/PTPRC/CLECL1/CARD11/PTPN22/IKZF3/CD6/INPP5D/CD28/TNFRSF13B/RASAL3/CCDC88B/ZAP70/CD3E/TNFRSF13C/DOCK2/DOCK8/IL7R/CORO1A/SASH3/CD180/RAC2/HLA-DPB1/SPN/IL12RB1/BTK/CD40LG/LILRB1/TNFSF8/TNFAIP3/FOXP3/BTN2A2/ATM/BTN3A1/JAK3/FCGR2B/NCKAP1L/PTPN6/GAPT/CD300A/P2RX7/F2RL1/HLA-DPA1/PIK3CG/TNFSF4/CD74/NFATC2/TMEM131L/IL5RA/MALT1/CD22/CD70/GPR183/IL23A/FLT3/TNFSF11/CD86/HAVCR2/ABL1/HELLS/TMIGD2/TNFRSF1B/IL18/ATAD5/CCR2/ERBB2/CD40/IHH/HHLA2/PLA2G2D/ELF4/PELI1/CD274/TNFSF13B/CASP3/GSTP1/CD38/TCIRG1/IL23R/LGALS9B/IL7/HLA-G/SLC39A10/ZBTB7B/PYCARD/LST1/TLR9/EFNB1/CD4/HLA-DMB/LGALS9/TREM2/IL12A/NPR3/IL2/FYN/CD80/LEF1/SELENOK/NCSTN/TAC1/IL2RA/IL10/GREM1/MPL/TYROBP/PLCL2/HMGB1/SH3RF1/HLA-E/CCL8/FLT3LG/XCL1/VCAM1/PSMB10",121
"BP","GO:0019882","antigen processing and presentation","99/3069","226/18670",1.84855045053644e-22,7.24054104594492e-20,5.82415007080198e-20,"HLA-DOB/NCF1/NCF4/WAS/HLA-DPB1/LAG3/NOD2/HLA-F/HLA-DOA/CD8A/FCGR2B/CD1C/HLA-DQA1/CCR7/HLA-DPA1/RAB33A/HLA-DRA/CD74/RAB8B/HLA-DQB1/CTSS/MARCHF1/CD1E/HLA-B/CENPE/PSMB8/PDIA3/CTSH/RAB34/TAP1/CYBB/KIF15/RAB3B/HLA-A/B2M/ARF1/HLA-DRB1/CD1B/PSMB5/CALR/HLA-G/PSMB6/PSMA8/HLA-DQB2/PSMC3/TAP2/PYCARD/AP1M2/KIF4A/DCTN1/ERAP1/BCAP31/NCF2/AP2M1/KIF2C/KIF23/HLA-DMB/HLA-C/KIF22/TREM2/RACGAP1/SEC31A/RILP/PSMD1/SPTBN2/CD1A/CD207/SNAP23/AP2B1/CLTC/RAB10/LGMN/PSMD9/KIF11/IKBKB/PSMD14/AP3D1/KIF2A/AP3B1/PSMD2/PSMD8/PSMC4/DYNC1I2/ACTR1A/PSMB9/RAB3C/DCTN2/HLA-DMA/ERAP2/PSMC1/DYNC1I1/CANX/PSMD3/HLA-E/IFI30/AP1S2/VAMP8/PSMB10/CYBA",99
"BP","GO:0050867","positive regulation of cell activation","143/3069","394/18670",4.5335903869888e-22,1.67129476207405e-19,1.34435692651947e-19,"STAP1/FCRL3/CTLA4/BTLA/TLR6/SIRPG/KLRK1/PTPRC/CLECL1/CARD11/CD6/INPP5D/CD28/RUNX3/RASAL3/LCK/GRAP2/PDCD1/RASGRP1/CCDC88B/ZAP70/CD3E/TNFRSF13C/TESPA1/IGLL5/DOCK8/MYB/IL7R/CD2/CORO1A/TBX21/SASH3/CD5/HLA-DPB1/IL12RB1/BTK/CD40LG/LILRB1/ICOS/VAV1/NOD2/HLA-F/FOXP3/BTN2A2/TOX/CD27/JAK3/ITPKB/NCKAP1L/PTPN6/IL4R/F2RL1/CCR7/HLA-DPA1/SIRPB1/PLEK/TNFSF4/CD83/CD74/IGLL1/NFATC2/ADAM8/ITGAM/MALT1/CD70/GPR183/IL23A/TNFSF11/CD86/HAVCR2/TMIGD2/IL18/ATAD5/CSK/ZMIZ1/CCR2/VNN1/CD226/NLRP3/CD40/IHH/HHLA2/ITGB2/DPP4/CD47/PELI1/CD274/TNFSF13B/CD38/LRRK2/IFNG/IL23R/NECTIN2/IL7/HLA-G/JAK2/SLC39A10/FAM49B/ZBTB7B/PYCARD/TLR9/EFNB1/CLEC7A/CD4/HLA-DMB/LGALS9/TREM2/IL12A/IL2/FYN/CD80/SELENOK/ATP11C/DMTN/TAC1/IL2RA/GLI3/EGR3/IL10/AP3D1/AP3B1/ZBTB1/MPL/TYROBP/CD160/HMGB1/EFNB2/CRLF2/PTAFR/LILRB4/PPP2R3C/RAC1/HLA-E/FLT3LG/SPHK2/XCL1/VCAM1/SHLD2/GAB2/CYLD/VAMP8/CAPN3/MLH1",143
"BP","GO:0046651","lymphocyte proliferation","111/3069","272/18670",5.41712630671587e-22,1.88606280912158e-19,1.51711215689253e-19,"MS4A1/FCRL3/CTLA4/CD79A/CD19/CR2/MZB1/PTPRC/CLECL1/CARD11/PTPN22/IKZF3/CD6/INPP5D/CD28/TNFRSF13B/RASAL3/CCDC88B/ZAP70/CD3E/TNFRSF13C/DOCK2/DOCK8/IL7R/CORO1A/SASH3/CD180/RAC2/HLA-DPB1/SPN/IL12RB1/BTK/CD40LG/LILRB1/TNFSF8/FOXP3/BTN2A2/ATM/BTN3A1/JAK3/FCGR2B/NCKAP1L/PTPN6/GAPT/CD300A/P2RX7/HLA-DPA1/PIK3CG/TNFSF4/CD74/NFATC2/TMEM131L/MALT1/CD22/CD70/GPR183/IL23A/FLT3/CD86/HAVCR2/ABL1/HELLS/TMIGD2/TNFRSF1B/IL18/ATAD5/CCR2/ERBB2/CD40/IHH/HHLA2/PLA2G2D/ELF4/PELI1/CD274/TNFSF13B/CASP3/CD38/IL23R/LGALS9B/IL7/HLA-G/SLC39A10/ZBTB7B/PYCARD/LST1/TLR9/EFNB1/CD4/HLA-DMB/LGALS9/IL12A/IL2/FYN/CD80/LEF1/SELENOK/NCSTN/TAC1/IL2RA/IL10/MPL/TYROBP/PLCL2/HMGB1/SH3RF1/HLA-E/FLT3LG/XCL1/VCAM1/PSMB10",111
"BP","GO:0002696","positive regulation of leukocyte activation","139/3069","380/18670",7.566711725318e-22,2.49582012539831e-19,2.00758905554282e-19,"STAP1/FCRL3/CTLA4/BTLA/TLR6/SIRPG/KLRK1/PTPRC/CLECL1/CARD11/CD6/INPP5D/CD28/RUNX3/RASAL3/LCK/GRAP2/PDCD1/RASGRP1/CCDC88B/ZAP70/CD3E/TNFRSF13C/TESPA1/IGLL5/DOCK8/MYB/IL7R/CD2/CORO1A/TBX21/SASH3/CD5/HLA-DPB1/IL12RB1/BTK/CD40LG/LILRB1/ICOS/VAV1/NOD2/HLA-F/FOXP3/BTN2A2/TOX/CD27/JAK3/ITPKB/NCKAP1L/PTPN6/IL4R/F2RL1/CCR7/HLA-DPA1/SIRPB1/TNFSF4/CD83/CD74/IGLL1/NFATC2/ADAM8/ITGAM/MALT1/CD70/GPR183/IL23A/TNFSF11/CD86/HAVCR2/TMIGD2/IL18/ATAD5/CSK/ZMIZ1/CCR2/VNN1/CD226/NLRP3/CD40/IHH/HHLA2/ITGB2/DPP4/CD47/PELI1/CD274/TNFSF13B/CD38/LRRK2/IFNG/IL23R/NECTIN2/IL7/HLA-G/SLC39A10/FAM49B/ZBTB7B/PYCARD/TLR9/EFNB1/CLEC7A/CD4/HLA-DMB/LGALS9/TREM2/IL12A/IL2/FYN/CD80/SELENOK/ATP11C/TAC1/IL2RA/GLI3/EGR3/IL10/AP3D1/AP3B1/ZBTB1/MPL/TYROBP/CD160/HMGB1/EFNB2/CRLF2/PTAFR/LILRB4/PPP2R3C/RAC1/HLA-E/FLT3LG/SPHK2/XCL1/VCAM1/SHLD2/GAB2/CYLD/VAMP8/MLH1",139
"BP","GO:0032943","mononuclear cell proliferation","111/3069","274/18670",1.08586862839879e-21,3.4025693470876e-19,2.73696045336936e-19,"MS4A1/FCRL3/CTLA4/CD79A/CD19/CR2/MZB1/PTPRC/CLECL1/CARD11/PTPN22/IKZF3/CD6/INPP5D/CD28/TNFRSF13B/RASAL3/CCDC88B/ZAP70/CD3E/TNFRSF13C/DOCK2/DOCK8/IL7R/CORO1A/SASH3/CD180/RAC2/HLA-DPB1/SPN/IL12RB1/BTK/CD40LG/LILRB1/TNFSF8/FOXP3/BTN2A2/ATM/BTN3A1/JAK3/FCGR2B/NCKAP1L/PTPN6/GAPT/CD300A/P2RX7/HLA-DPA1/PIK3CG/TNFSF4/CD74/NFATC2/TMEM131L/MALT1/CD22/CD70/GPR183/IL23A/FLT3/CD86/HAVCR2/ABL1/HELLS/TMIGD2/TNFRSF1B/IL18/ATAD5/CCR2/ERBB2/CD40/IHH/HHLA2/PLA2G2D/ELF4/PELI1/CD274/TNFSF13B/CASP3/CD38/IL23R/LGALS9B/IL7/HLA-G/SLC39A10/ZBTB7B/PYCARD/LST1/TLR9/EFNB1/CD4/HLA-DMB/LGALS9/IL12A/IL2/FYN/CD80/LEF1/SELENOK/NCSTN/TAC1/IL2RA/IL10/MPL/TYROBP/PLCL2/HMGB1/SH3RF1/HLA-E/FLT3LG/XCL1/VCAM1/PSMB10",111
"BP","GO:0045785","positive regulation of cell adhesion","144/3069","403/18670",1.78399086774779e-21,5.3239384610359e-19,4.28247231360609e-19,"CTLA4/BTLA/SIRPG/KLRK1/PTPRC/CLECL1/CARD11/CD6/CD28/RUNX3/RASAL3/LCK/GRAP2/PDCD1/RASGRP1/CCDC88B/ZAP70/ITGA4/CD3E/TNFRSF13C/TESPA1/DOCK8/MYB/IL7R/CORO1A/SASH3/CD5/HLA-DPB1/IL12RB1/PTK2B/CD40LG/LILRB1/ICOS/VAV1/NOD2/FOXP3/BTN2A2/ATM/CXCL13/CD27/TNFRSF18/JAK3/APBB1IP/ITPKB/NCKAP1L/PTPN6/IL4R/CCR7/HLA-DPA1/SIRPB1/TNFSF4/CD83/CD74/SKAP1/UNC13D/ADAM8/DAG1/MALT1/DISC1/CD70/IL23A/TNFSF11/CD86/CASS4/HAVCR2/ABL1/TMIGD2/IL18/CSK/ZMIZ1/CCR2/ZFHX3/ERBB2/ADAM19/VNN1/NLRP3/IHH/HHLA2/ADGRG1/ITGB2/DPP4/CD47/CD274/TNFSF13B/P2RY12/IFNG/CALR/IL23R/TNF/TFE3/IL7/HLA-G/JAK2/ALOX15/ITGA3/FAM49B/VEGFA/ZBTB7B/PYCARD/NPNT/EFNB1/COL8A1/TRIOBP/CD4/HLA-DMB/MYO10/LGALS9/IL12A/IL2/FYN/SMAD7/CD80/COL26A1/DOCK5/SELENOK/RHOD/DMTN/ETS1/IL2RA/PLEKHA2/GLI3/EGR3/IL10/AP3D1/AP3B1/ZBTB1/KIF26B/CD160/FLOT1/HMGB1/COL16A1/TGFB2/EFNB2/PTAFR/LILRB4/RAC1/CCN1/HLA-E/PRKD2/XCL1/VCAM1/EMILIN3/CYLD/PRKCA",144
"BP","GO:0045580","regulation of T cell differentiation","71/3069","139/18670",3.74547872124102e-21,1.06695068845534e-18,8.58234334737954e-19,"CTLA4/CAMK4/IRF4/PTPRC/CARD11/CD28/RUNX3/RASGRP1/ZAP70/TESPA1/MYB/IL7R/CD2/TBX21/SASH3/IL12RB1/LAG3/FANCD2/FOXP3/HLA-DOA/BTN2A2/CD27/TNFRSF18/JAK3/ITPKB/NCKAP1L/IL4R/CR1/TNFSF4/CD83/CD74/NFATC2/ADAM8/TMEM131L/MALT1/IL23A/CD86/ABL1/IL18/ZMIZ1/CCR2/ERBB2/VNN1/NLRP3/IHH/FOXN1/IFNG/FANCA/PRDM1/IL23R/IL7/HLA-G/ZBTB7B/LGALS9/IL12A/IL2/SMAD7/CD80/IL2RA/GLI3/EGR3/AP3D1/AP3B1/ZBTB1/ZC3H8/HMGB1/CLPTM1/LILRB4/SH3RF1/PTPN2/CYLD",71
"BP","GO:1902105","regulation of leukocyte differentiation","109/3069","272/18670",6.89889548019432e-21,1.87979904236425e-18,1.51207370501833e-18,"FCRL3/EVI2B/CTLA4/CAMK4/IRF4/PTPRC/CARD11/IKZF3/INPP5D/CD28/RUNX3/RASGRP1/ZAP70/TESPA1/MYB/IL7R/CD2/TBX21/SASH3/IL12RB1/LAG3/BTK/LILRB1/FANCD2/FOXP3/RASSF2/HLA-DOA/BTN2A2/HCLS1/TOX/CD27/TNFRSF18/JAK3/FCGR2B/ITPKB/NCKAP1L/GPR55/PTPN6/CASP8/IL4R/CR1/TNFSF4/CD83/CD74/NFATC2/ADAM8/TMEM131L/NFAM1/MALT1/IL23A/TNFSF11/CD86/ABL1/IL18/ZMIZ1/CCR2/ERBB2/VNN1/HMGB3/NLRP3/IHH/FOXN1/CD101/IFNG/FANCA/PRDM1/IL23R/TNF/TFE3/IL7/SLAMF8/HLA-G/ZBTB7B/TLR9/PGLYRP2/CD4/TCTA/POU4F1/LGALS9/TREM2/IL12A/FBXW7/IL2/SMAD7/CD80/LEF1/CREB1/ATP11C/IL2RA/GLI3/EGR3/ATP6AP1/TMEM176B/AP3D1/AP3B1/ZBTB1/TYROBP/ZC3H8/HMGB1/TMEM176A/CLPTM1/LILRB4/PPARGC1B/PPP2R3C/SH3RF1/FLT3LG/PTPN2/CYLD/PRKCA",109
"BP","GO:0002819","regulation of adaptive immune response","77/3069","160/18670",8.83206089349714e-21,2.29103387364189e-18,1.84286298671756e-18,"PTPRC/FCER2/CD28/TNFRSF13C/WAS/IL7R/CD48/TBX21/SASH3/IL12RB1/BTK/LILRB1/TNFAIP3/HLA-F/FOXP3/JAK3/FCGR2B/CD1C/PTPN6/SAMSN1/IL4R/ADCY7/CR1/P2RX7/TNFSF4/LTA/SKAP1/MALT1/C17orf99/PVR/IL23A/CD1E/HLA-B/HAVCR2/TNFRSF1B/IL18/ATAD5/CCR2/IL27RA/CD226/NLRP3/CD40/IL18R1/CD274/TNFSF13B/HLA-A/B2M/CD1B/IL23R/TNF/NECTIN2/STX7/HLA-G/ALOX15/FAM49B/ZBTB7B/PYCARD/CD4/HLA-C/IL12A/IL2/SMAD7/CD80/CD1A/IL10/C4BPB/C4BPA/DUSP22/ZBTB1/CD160/FZD5/HMGB1/HLA-E/TRPM4/XCL1/SHLD2/MLH1",77
"BP","GO:0001909","leukocyte mediated cytotoxicity","60/3069","107/18670",9.1392766620468e-21,2.29103387364189e-18,1.84286298671756e-18,"STAP1/SLAMF6/KLRK1/PTPRC/SLAMF7/RASGRP1/SH2D1A/IL7R/CORO1A/IL12RB1/LAG3/LILRB1/VAV1/HLA-F/ARRB2/FCGR2B/CD1C/GZMM/PTPN6/P2RX7/F2RL1/PRDX1/CRTAM/UNC13D/NCR3/ITGAM/LYST/PVR/IL23A/CD1E/HLA-B/HAVCR2/IL18/CD226/CTSH/TUBB4B/HLA-A/B2M/NCR1/IL18RAP/CD1B/IL23R/CTSG/NECTIN2/SERPINB9/STX7/HLA-G/MICB/FAM49B/LGALS9/HLA-C/IL12A/CD1A/CADM1/PRF1/TYROBP/CD160/HLA-E/XCL1/CLEC12B",60
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","69/3069","136/18670",2.20061333201575e-20,5.30432451990103e-18,4.26669524170988e-18,"STAP1/SLAMF6/KLRK1/PTPRC/FCER2/CD28/RASGRP1/SH2D1A/TBX21/SASH3/IL12RB1/LAG3/BTK/VAV1/NOD2/HLA-F/FOXP3/CD1C/IL4R/P2RX7/F2RL1/CRTAM/TNFSF4/LTA/NCR3/ITGAM/MALT1/C17orf99/PVR/IL23A/CD1E/HLA-B/IL18/ATAD5/CD226/NLRP3/CD40/ITGB2/IL18R1/HLA-A/B2M/IL18RAP/CD1B/IL23R/TNF/NECTIN2/STX7/HLA-G/MICB/FAM49B/HLA-C/IL12A/IL2/SH2D1B/CD1A/CADM1/ZBTB1/TYROBP/CD160/FZD5/DDX1/PTAFR/HLA-E/SPHK2/XCL1/SHLD2/GAB2/VAMP8/MLH1",69
"BP","GO:0070663","regulation of leukocyte proliferation","94/3069","222/18670",3.8406512026069e-20,8.91457818027314e-18,7.1707129081031e-18,"FCRL3/CTLA4/MZB1/PTPRC/CLECL1/CARD11/PTPN22/IKZF3/CD6/INPP5D/CD28/TNFRSF13B/RASAL3/CCDC88B/ZAP70/CD3E/TNFRSF13C/CORO1A/SASH3/RAC2/HLA-DPB1/SPN/IL12RB1/BTK/CD40LG/LILRB1/TNFSF8/TNFAIP3/FOXP3/BTN2A2/ATM/JAK3/FCGR2B/NCKAP1L/PTPN6/CD300A/HLA-DPA1/TNFSF4/CD74/NFATC2/TMEM131L/IL5RA/CD22/CD70/GPR183/IL23A/CD86/HAVCR2/TMIGD2/TNFRSF1B/IL18/ATAD5/CCR2/ERBB2/CD40/IHH/HHLA2/PLA2G2D/PELI1/CD274/TNFSF13B/CASP3/GSTP1/CD38/IL23R/LGALS9B/IL7/HLA-G/SLC39A10/ZBTB7B/PYCARD/LST1/TLR9/EFNB1/CD4/HLA-DMB/LGALS9/IL12A/IL2/CD80/SELENOK/TAC1/IL2RA/IL10/GREM1/MPL/TYROBP/HMGB1/SH3RF1/HLA-E/CCL8/FLT3LG/XCL1/VCAM1",94
"BP","GO:0019884","antigen processing and presentation of exogenous antigen","82/3069","182/18670",9.12866740680234e-20,2.03469203213757e-17,1.63666660651983e-17,"HLA-DOB/NCF1/NCF4/HLA-DPB1/LAG3/HLA-F/HLA-DOA/FCGR2B/CD1C/HLA-DQA1/HLA-DPA1/HLA-DRA/CD74/HLA-DQB1/CTSS/CD1E/HLA-B/CENPE/PSMB8/PDIA3/TAP1/CYBB/KIF15/HLA-A/B2M/ARF1/HLA-DRB1/CD1B/PSMB5/CALR/HLA-G/PSMB6/PSMA8/HLA-DQB2/PSMC3/TAP2/AP1M2/KIF4A/DCTN1/NCF2/AP2M1/KIF2C/KIF23/HLA-DMB/HLA-C/KIF22/RACGAP1/SEC31A/RILP/PSMD1/SPTBN2/CD1A/CD207/SNAP23/AP2B1/CLTC/LGMN/PSMD9/KIF11/IKBKB/PSMD14/AP3D1/KIF2A/AP3B1/PSMD2/PSMD8/PSMC4/DYNC1I2/ACTR1A/PSMB9/DCTN2/HLA-DMA/PSMC1/DYNC1I1/CANX/PSMD3/HLA-E/IFI30/AP1S2/VAMP8/PSMB10/CYBA",82
"BP","GO:0051251","positive regulation of lymphocyte activation","123/3069","334/18670",9.41536124652775e-20,2.03469203213757e-17,1.63666660651983e-17,"FCRL3/CTLA4/BTLA/SIRPG/KLRK1/PTPRC/CLECL1/CARD11/CD6/INPP5D/CD28/RUNX3/RASAL3/LCK/GRAP2/PDCD1/RASGRP1/CCDC88B/ZAP70/CD3E/TNFRSF13C/TESPA1/IGLL5/DOCK8/MYB/IL7R/CORO1A/TBX21/SASH3/CD5/HLA-DPB1/IL12RB1/BTK/CD40LG/LILRB1/ICOS/VAV1/NOD2/HLA-F/FOXP3/BTN2A2/TOX/CD27/JAK3/ITPKB/NCKAP1L/PTPN6/IL4R/CCR7/HLA-DPA1/SIRPB1/TNFSF4/CD83/CD74/IGLL1/NFATC2/ADAM8/MALT1/CD70/GPR183/IL23A/TNFSF11/CD86/HAVCR2/TMIGD2/IL18/ATAD5/CSK/ZMIZ1/CCR2/VNN1/NLRP3/CD40/IHH/HHLA2/DPP4/CD47/PELI1/CD274/TNFSF13B/CD38/IFNG/IL23R/IL7/HLA-G/SLC39A10/FAM49B/ZBTB7B/PYCARD/TLR9/EFNB1/CLEC7A/CD4/HLA-DMB/LGALS9/IL12A/IL2/FYN/CD80/SELENOK/ATP11C/TAC1/IL2RA/GLI3/EGR3/AP3D1/AP3B1/ZBTB1/MPL/TYROBP/CD160/HMGB1/EFNB2/LILRB4/PPP2R3C/RAC1/HLA-E/FLT3LG/XCL1/VCAM1/SHLD2/CYLD/MLH1",123
"BP","GO:0050670","regulation of lymphocyte proliferation","89/3069","208/18670",1.6667422706872e-19,3.48182460346556e-17,2.80071183660386e-17,"FCRL3/CTLA4/MZB1/PTPRC/CLECL1/CARD11/PTPN22/IKZF3/CD6/INPP5D/CD28/TNFRSF13B/RASAL3/CCDC88B/ZAP70/CD3E/TNFRSF13C/CORO1A/SASH3/RAC2/HLA-DPB1/SPN/IL12RB1/BTK/CD40LG/LILRB1/TNFSF8/FOXP3/BTN2A2/ATM/JAK3/FCGR2B/NCKAP1L/PTPN6/CD300A/HLA-DPA1/TNFSF4/CD74/NFATC2/TMEM131L/CD22/CD70/GPR183/IL23A/CD86/HAVCR2/TMIGD2/TNFRSF1B/IL18/ATAD5/CCR2/ERBB2/CD40/IHH/HHLA2/PLA2G2D/PELI1/CD274/TNFSF13B/CASP3/CD38/IL23R/LGALS9B/IL7/HLA-G/SLC39A10/ZBTB7B/PYCARD/LST1/TLR9/EFNB1/CD4/HLA-DMB/LGALS9/IL12A/IL2/CD80/SELENOK/TAC1/IL2RA/IL10/MPL/TYROBP/HMGB1/SH3RF1/HLA-E/FLT3LG/XCL1/VCAM1",89
"BP","GO:0032944","regulation of mononuclear cell proliferation","89/3069","209/18670",2.44129686431123e-19,4.93535724149628e-17,3.96990515558115e-17,"FCRL3/CTLA4/MZB1/PTPRC/CLECL1/CARD11/PTPN22/IKZF3/CD6/INPP5D/CD28/TNFRSF13B/RASAL3/CCDC88B/ZAP70/CD3E/TNFRSF13C/CORO1A/SASH3/RAC2/HLA-DPB1/SPN/IL12RB1/BTK/CD40LG/LILRB1/TNFSF8/FOXP3/BTN2A2/ATM/JAK3/FCGR2B/NCKAP1L/PTPN6/CD300A/HLA-DPA1/TNFSF4/CD74/NFATC2/TMEM131L/CD22/CD70/GPR183/IL23A/CD86/HAVCR2/TMIGD2/TNFRSF1B/IL18/ATAD5/CCR2/ERBB2/CD40/IHH/HHLA2/PLA2G2D/PELI1/CD274/TNFSF13B/CASP3/CD38/IL23R/LGALS9B/IL7/HLA-G/SLC39A10/ZBTB7B/PYCARD/LST1/TLR9/EFNB1/CD4/HLA-DMB/LGALS9/IL12A/IL2/CD80/SELENOK/TAC1/IL2RA/IL10/MPL/TYROBP/HMGB1/SH3RF1/HLA-E/FLT3LG/XCL1/VCAM1",89
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","48/3069","78/18670",3.23217043971054e-19,6.33000379552061e-17,5.09173165650453e-17,"STAP1/SLAMF6/KLRK1/PTPRC/RASGRP1/SH2D1A/IL7R/IL12RB1/LAG3/LILRB1/VAV1/HLA-F/ARRB2/FCGR2B/CD1C/P2RX7/F2RL1/CRTAM/NCR3/ITGAM/PVR/IL23A/CD1E/HLA-B/HAVCR2/CD226/HLA-A/B2M/NCR1/IL18RAP/CD1B/IL23R/NECTIN2/SERPINB9/STX7/HLA-G/MICB/FAM49B/LGALS9/HLA-C/IL12A/CD1A/CADM1/TYROBP/CD160/HLA-E/XCL1/CLEC12B",48
