"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0030049","muscle filament sliding","11/2047","39/18670",0.00243969966546408,0.0274900241331411,0.0230504247911873,"TNNI2/MYBPC3/TNNI3/MYH7/TNNT2/MYL2/ACTA1/MYBPC1/MYL6/MYH2/TTN",11
"BP","GO:0033275","actin-myosin filament sliding","11/2047","39/18670",0.00243969966546408,0.0274900241331411,0.0230504247911873,"TNNI2/MYBPC3/TNNI3/MYH7/TNNT2/MYL2/ACTA1/MYBPC1/MYL6/MYH2/TTN",11
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","11/2047","39/18670",0.00243969966546408,0.0274900241331411,0.0230504247911873,"ATM/CENPF/NDC80/BUB3/AURKB/TTK/BUB1/BUB1B/MAD2L1/CDT1/PLK1",11
"BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","41/2047","239/18670",0.0024657013785481,0.0275443940891515,0.0230960140775352,"TLR6/MAP4K1/PTK2B/EDAR/TIAM1/CCR7/CD40LG/PTPN22/LTBR/FGD2/NCF1/F2RL1/RASGRP1/IL26/PRDX1/FOXM1/CD27/PYCARD/DAB2IP/SLAMF1/WNT7A/FCGR2B/WNT16/NOD2/ARHGEF5/DVL3/RASSF2/TNF/MAP4K2/SH3RF1/CARD9/TGFB2/TNFSF11/SASH1/SPAG9/RAPGEF1/TRAF4/PBK/VEGFA/GADD45B/PKN1",41
"BP","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","5/2047","10/18670",0.00247199149212927,0.0275443940891515,0.0230960140775352,"LILRB1/ITGAL/APBB1IP/HAVCR2/HLA-DMB",5
"BP","GO:0002713","negative regulation of B cell mediated immunity","5/2047","10/18670",0.00247199149212927,0.0275443940891515,0.0230960140775352,"PTPN6/FOXP3/FCGR2B/CR1/C4BPA",5
"BP","GO:0002890","negative regulation of immunoglobulin mediated immune response","5/2047","10/18670",0.00247199149212927,0.0275443940891515,0.0230960140775352,"PTPN6/FOXP3/FCGR2B/CR1/C4BPA",5
"BP","GO:0051255","spindle midzone assembly","5/2047","10/18670",0.00247199149212927,0.0275443940891515,0.0230960140775352,"AURKB/RACGAP1/KIF23/KIF4A/CCDC69",5
"BP","GO:0071104","response to interleukin-9","5/2047","10/18670",0.00247199149212927,0.0275443940891515,0.0230960140775352,"IL2RG/JAK3/IL9R/STAT5B/STAT3",5
"BP","GO:0061640","cytoskeleton-dependent cytokinesis","21/2047","100/18670",0.00247904535960073,0.0275719333248015,0.0231191057662541,"SEPTIN6/SEPTIN1/NUSAP1/AURKB/CHMP7/RACGAP1/BRCA2/MITD1/CENPA/RTKN/ARF1/ESPL1/KIF23/SEPTIN3/KIF4A/KIF20A/CDT1/SEPTIN8/STMN1/PLK1/ANLN",21
"BP","GO:0030900","forebrain development","60/2047","381/18670",0.00252008118308173,0.0279766208092302,0.0234584368042547,"BCL11B/EZH2/SLC7A11/AKNA/NIN/TBX3/TACC3/CDK5R1/ADGRG1/ASPM/CXCR4/E2F1/DISC1/PAX5/GDF7/WNT1/LRP6/STIL/CNTNAP2/DAB2IP/TSKU/WNT7A/BCL2A1/RARA/TNR/NDE1/SLC8A3/AGTPBP1/EOMES/POU4F1/LEF1/ITGAM/CASP3/SEMA7A/C21orf91/NKX2-1/LRP8/PTPRS/POU3F1/TAL2/PHACTR1/KDM2B/IGF2BP1/EZH1/GDPD5/P2RY12/TBX19/SRD5A1/KIF14/SRC/RELN/MSX1/GLI3/LRRK2/FYN/HIF1A/GRIN1/ARL13B/WDR62/APAF1",60
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","18/2047","81/18670",0.00256367870352206,0.0284082039762288,0.0238203199107904,"PSMA8/BUB3/AURKB/BUB1B/CDK1/PSMB8/MAD2L1/UBE2C/PSMB5/AURKA/PSMD3/PLK1/PSMC1/PSMD1/PSMC3/PSMD2/PSMC4/CDC27",18
"BP","GO:0006418","tRNA aminoacylation for protein translation","12/2047","45/18670",0.00265325629529164,0.029239273129615,0.0245171725917347,"CARS1/SARS1/AIMP2/YARS1/GARS1/TARS1/AARS1/FARS2/FARSB/IARS1/PPA1/AARSD1",12
"BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","12/2047","45/18670",0.00265325629529164,0.029239273129615,0.0245171725917347,"TP63/ELL3/DYRK2/ATAD5/BRCA2/PYCARD/ZNF385A/TP73/USP28/CHEK2/HNRNPK/HIPK1",12
"BP","GO:0051985","negative regulation of chromosome segregation","12/2047","45/18670",0.00265325629529164,0.029239273129615,0.0245171725917347,"ATM/CENPF/NDC80/BUB3/AURKB/TTK/BUB1/BUB1B/MAD2L1/ESPL1/CDT1/PLK1",12
"BP","GO:0032660","regulation of interleukin-17 production","10/2047","34/18670",0.00270711189857898,0.0297782308843688,0.0249690894446051,"SLAMF6/IL27RA/IL6/NCKAP1L/IL23A/TNFSF4/FOXP3/NOD2/IL18/LY9",10
"BP","GO:0050771","negative regulation of axonogenesis","16/2047","69/18670",0.00275542203573841,0.030221355474557,0.0253406500510924,"ARHGAP4/CDK5R1/SEMA4D/TRIM46/OMG/TNR/PTPRO/SEMA7A/PTPRS/SEMA3B/MCF2/SYNGAP1/LRP4/SEMA3C/PTK2/SEMA3F",16
"BP","GO:0060759","regulation of response to cytokine stimulus","34/2047","190/18670",0.00275744127564098,0.030221355474557,0.0253406500510924,"TXK/CARD8/PTPN6/STAP1/GFI1/CASP8/BIRC3/PTPRC/CXCR4/NLRC5/TRAF1/F2RL1/ZBP1/RNF113A/IL6/TNFRSF1A/PYCARD/TNFAIP3/TNF/BIRC2/CASP1/IRGM/RNASEL/CARD16/MAPK7/CD300LF/SPATA2/HIF1A/TRAIP/TRADD/RFFL/PPARG/SIGIRR/HIPK1",34
"BP","GO:1904035","regulation of epithelial cell apoptotic process","19/2047","88/18670",0.002801579852246,0.0306161282305445,0.0256716675750286,"TERT/ARRB2/CD40LG/ITGA4/FASLG/ABL1/IL6/TNFAIP3/TNF/SCG2/WFS1/GATA3/CD248/ANGPTL4/TCF7L2/MAPK7/SFRP4/IL4/CD40",19
"BP","GO:0140056","organelle localization by membrane tethering","31/2047","169/18670",0.00280363746967426,0.0306161282305445,0.0256716675750286,"CNTRL/SFI1/HAUS3/CEP135/NEK2/CEP250/PLEK/CDK1/NDE1/B9D1/CTBP2/RAB3B/STX7/PLK4/HAUS5/PRKAR2B/PRKACA/HAUS6/YWHAG/TUBB4B/KIF24/CEP192/PLK1/RAB8B/VPS18/CEP97/OFD1/STX5/CAV2/CEP72/STX2",31
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","42/2047","248/18670",0.00281268651842022,0.0306593021400987,0.025707868960313,"EZH2/BTN2A2/ATM/BLM/CENPF/PSMA8/NDC80/BUB3/AURKB/E2F8/TTK/E2F1/BUB1/RBL1/BUB1B/ZNF385A/TNKS1BP1/CDK1/CLSPN/PSMB8/MAD2L1/GTSE1/RFWD3/PSMB5/CNOT6L/ORC1/CDT1/AURKA/ZNF655/MYO16/PSMD3/CHEK2/PLK1/PSMC1/ARID3A/CDC25C/E2F7/PSMD1/TOPBP1/PSMC3/PSMD2/PSMC4",42
"BP","GO:0002710","negative regulation of T cell mediated immunity","7/2047","19/18670",0.00288075475752101,0.0311753621870574,0.0261405860522496,"LILRB1/IL7R/PTPRC/HLA-F/TBX21/FOXP3/FCGR2B",7
"BP","GO:0002726","positive regulation of T cell cytokine production","7/2047","19/18670",0.00288075475752101,0.0311753621870574,0.0261405860522496,"SASH3/IL6/TNFSF4/IL18/GATA3/NLRP3/MALT1",7
"BP","GO:0034138","toll-like receptor 3 signaling pathway","7/2047","19/18670",0.00288075475752101,0.0311753621870574,0.0261405860522496,"CASP8/PTPN22/F2RL1/UNC93B1/TNFAIP3/HAVCR2/FLOT1",7
"BP","GO:0060252","positive regulation of glial cell proliferation","7/2047","19/18670",0.00288075475752101,0.0311753621870574,0.0261405860522496,"MYB/E2F1/IL6/TNF/LTA/PPP1CC/ETV5",7
"BP","GO:0035025","positive regulation of Rho protein signal transduction","9/2047","29/18670",0.00292036061441299,0.0315472348598258,0.0264524018234555,"GPR55/ADGRG1/P2RY10/GPR18/GPR65/LPAR6/F2RL1/GPR174/GPR4",9
"BP","GO:0071156","regulation of cell cycle arrest","22/2047","108/18670",0.0029591159061847,0.0319086028808483,0.0267554094290573,"EVI2B/ATM/CRLF3/CDK5R1/E2F8/E2F1/FOXM1/ZNF385A/DAB2IP/TNKS1BP1/CDK1/TP73/POU4F1/GTSE1/CNOT6L/PRKACA/AURKA/CHEK2/ARID3A/CDC25C/E2F7/SLC25A33",22
"BP","GO:0010948","negative regulation of cell cycle process","57/2047","361/18670",0.00299594816529479,0.0322479787309101,0.0270399765676639,"EVI2B/EZH2/BTN2A2/ATM/BLM/CENPF/PSMA8/MDM1/NDC80/BUB3/AURKB/NEK2/E2F8/TTK/E2F1/BUB1/RBL1/MTBP/BUB1B/ZNF385A/DAB2IP/TNKS1BP1/CDK1/RRM2/CLSPN/PSMB8/MAD2L1/ESPL1/GTSE1/RFWD3/CHEK1/RAD51/PSMB5/CNOT6L/ORC1/CDT1/AURKA/FBXO43/ZNF655/MYO16/PSMD3/PRKAR1A/CHEK2/PLK1/PSMC1/ARID3A/CDC25C/E2F7/PSMD1/TOPBP1/PSMC3/MAX/PSMD2/PSMC4/ABRAXAS1/APAF1/OVOL1",57
"BP","GO:0034162","toll-like receptor 9 signaling pathway","8/2047","24/18670",0.00301331605066397,0.0323770047800806,0.0271481650955497,"FCRL3/LILRA4/UNC93B1/TLR7/PIK3AP1/PTPRS/IRAK4/HAVCR2",8
"BP","GO:0021537","telencephalon development","42/2047","249/18670",0.00303342856473907,0.0325159648942602,0.0272646833512397,"BCL11B/EZH2/SLC7A11/NIN/TACC3/CDK5R1/ADGRG1/ASPM/CXCR4/DISC1/PAX5/LRP6/CNTNAP2/DAB2IP/TSKU/BCL2A1/RARA/TNR/NDE1/SLC8A3/AGTPBP1/EOMES/LEF1/CASP3/SEMA7A/NKX2-1/LRP8/PTPRS/PHACTR1/KDM2B/IGF2BP1/EZH1/P2RY12/SRD5A1/KIF14/RELN/GLI3/LRRK2/HIF1A/GRIN1/ARL13B/WDR62",42
"BP","GO:1905819","negative regulation of chromosome separation","11/2047","40/18670",0.00303705705012036,0.0325159648942602,0.0272646833512397,"ATM/CENPF/NDC80/BUB3/AURKB/TTK/BUB1/BUB1B/MAD2L1/CDT1/PLK1",11
"BP","GO:0000082","G1/S transition of mitotic cell cycle","46/2047","279/18670",0.00313826655591844,0.0335398754297713,0.0281232338085764,"EZH2/PTPN6/BTN2A2/ATM/GFI1/CRLF3/TERT/LATS2/E2F8/E2F1/RBL1/MTBP/MCM8/ORC6/ZNF385A/CDC45/TNKS1BP1/PRIM1/CDK1/RRM2/RPA4/GTSE1/RFWD3/DHFR/SKP2/ITGB1/ACVR1/LSM11/CNOT6L/MCM5/ORC1/PIM2/CDT1/AURKA/KIF14/MCM7/ACVR1B/ZNF655/MYO16/CHEK2/ARID3A/CDC25C/E2F7/MAX/EIF4G1/IQGAP3",46
"BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","19/2047","89/18670",0.00320362513204022,0.0341287764188981,0.0286170281353321,"IL24/PTK2B/CRLF3/IL10RA/CD300A/HCLS1/IL26/IL6/PTK6/TNFRSF1A/IL23A/TNF/IL18/HDAC2/STAT3/FYN/IL4/FLT3/CD40",19
"BP","GO:1901653","cellular response to peptide","60/2047","385/18670",0.00320471309235124,0.0341287764188981,0.0286170281353321,"HDAC9/TLR6/PRKCB/BRIP1/ATP1A3/PTPN22/ITGA4/MYO5A/GCGR/JAK3/CSK/POR/WNT1/SLA2/FCGR2B/NOD2/BACE1/IRS1/SORL1/OGT/ID1/VWA2/ADCY8/TIMELESS/APPL2/BCAR1/KLF10/STAT5B/ADCY7/CISH/PDE3B/PRKAR2B/PRKACA/TCIRG1/YWHAG/SRD5A1/ATP6V0B/SRC/KANK1/ATP2B1/STAT3/PRKAR1A/RAB8B/PARP1/FYN/AHCYL1/LPIN2/PXN/PTK2/CAV2/PPARG/PCK2/MAX/ADCY9/PRKACB/FBN1/GRB14/GNRHR2/SLC25A33/SH2B2",60
"BP","GO:0002437","inflammatory response to antigenic stimulus","12/2047","46/18670",0.00323775908967354,0.0342985852862072,0.0287594131149097,"CCR7/CD6/BTK/RASGRP1/CD28/CYSLTR1/HMGB2/FCGR2B/TNF/GATA3/NLRP6/LTA",12
"BP","GO:0032480","negative regulation of type I interferon production","12/2047","46/18670",0.00323775908967354,0.0342985852862072,0.0287594131149097,"NLRC3/LILRB1/RNF125/LILRA4/NLRC5/PYCARD/TNFAIP3/PTPRS/TRAF3IP1/HAVCR2/UFD1/TRAIP",12
"BP","GO:1900015","regulation of cytokine production involved in inflammatory response","12/2047","46/18670",0.00323775908967354,0.0342985852862072,0.0287594131149097,"TLR6/NLRC3/GPSM3/CD6/GBP5/PYCARD/NOD2/NLRP7/APPL2/ADCY7/KPNA6/ABCD2",12
"BP","GO:0030099","myeloid cell differentiation","64/2047","416/18670",0.00325612460870152,0.0344325162927189,0.0288717144565839,"GPR171/EVI2B/IRF8/INPP5D/PTPN6/PTK2B/GAB3/PRKCB/IKZF1/LILRB1/CAMK4/ITPKB/CASP8/CCR7/GPR55/LRRK1/PIP4K2A/PIK3CD/LTBR/F2RL1/JAK3/HCLS1/NCKAP1L/CBFA2T3/IRF4/SNX10/IL23A/ZNF385A/RARA/HMGB2/RASSF2/TNF/POU4F1/LEF1/CASP3/GATA3/NRROS/RBFOX2/NBEAL2/KLF10/TFE3/STAT5B/TNFSF11/PRKCA/AGO4/FLI1/TCIRG1/ALAS2/BATF/SRC/ACVR1B/STAT3/MB/CEBPE/PARP1/IL4/HIF1A/CD4/TRIB1/VEGFA/GP1BA/PPARG/FBN1/CD101",64
"BP","GO:0072511","divalent inorganic cation transport","73/2047","486/18670",0.00328692484332705,0.0346972399689454,0.0290936856400121,"P2RX5/PLCG2/PTPN6/KCNN4/PTK2B/PRKCB/LILRB1/PLCB2/CD84/ATP2A3/ARRB2/CORO1A/CCR7/FCRL3/LCK/OPRL1/MS4A1/PTPRC/CXCR4/MCOLN2/CACNA1F/FASLG/MYO5A/IL16/CCR5/SLC39A14/CYP27B1/PIK3CG/CD19/PKD2L1/CASQ1/ABL1/RGS9/CYSLTR1/P2RX7/CRACR2A/LPAR3/SLC40A1/NALCN/SLC8A3/SLC41A1/STAC3/TRPM8/CAPN3/WFS1/PACSIN3/RYR1/MCUB/SLC3A2/STIM2/CACNA2D2/LETM1/P2RY12/PRKACA/MCHR1/NIPAL1/ATP2B1/EPPIN/FYN/TRPV2/TRPV3/CD4/GRIN1/ITPR3/NIPAL2/ADORA2A/REM2/SLC39A7/P2RX2/SLC25A25/ATP1B1/GSTO1/TRPM2",73
"BP","GO:0046579","positive regulation of Ras protein signal transduction","15/2047","64/18670",0.00330461132317674,0.0348228482163826,0.0291990083362266,"ITPKB/GPR55/ADGRG1/P2RY10/GPR18/GPR65/RASGRF1/LPAR6/F2RL1/RASGRP1/GPR174/VAV1/RASGEF1A/GPR4/RAPGEF1",15
"BP","GO:0019724","B cell mediated immunity","38/2047","221/18670",0.00332839439799642,0.0350108889498261,0.0293566807617919,"INPP5D/CCR6/PTPN6/POU2F2/AICDA/CD40LG/BTK/NECTIN2/PTPRC/CD19/HLA-DQB1/IL27RA/CD28/GAPT/TBX21/FCER2/CD27/ATAD5/C17orf99/TNFSF4/FOXP3/SLA2/FCGR2B/CR1/TNF/C4BPA/LTA/TCIRG1/CD226/CR2/BATF/C5/IL4R/IL4/EXO1/CD40/LIG4/CLU",38
"BP","GO:0045839","negative regulation of mitotic nuclear division","13/2047","52/18670",0.00333409329703347,0.0350108889498261,0.0293566807617919,"ATM/CENPF/NDC80/BUB3/AURKB/TTK/BUB1/MTBP/BUB1B/MAD2L1/CHEK1/CDT1/PLK1",13
"BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","14/2047","58/18670",0.00334963559518373,0.0351128177286072,0.0294421481894657,"CARD8/CD6/PTPN22/CD180/LY86/TNFAIP3/TNF/IL18/PRKCA/SASH1/CARD16/MALT1/TRIB1/SIGIRR",14
"BP","GO:0014904","myotube cell development","10/2047","35/18670",0.00342336044378894,0.0358110952351712,0.030027654883475,"RIPOR2/HDAC9/KEL/STAC3/WNT10B/RYR1/NFATC2/ACTA1/P2RX2/CAV2",10
"BP","GO:0070838","divalent metal ion transport","72/2047","479/18670",0.00342815204511528,0.0358110952351712,0.030027654883475,"P2RX5/PLCG2/PTPN6/KCNN4/PTK2B/PRKCB/LILRB1/PLCB2/CD84/ATP2A3/ARRB2/CORO1A/CCR7/FCRL3/LCK/OPRL1/MS4A1/PTPRC/CXCR4/MCOLN2/CACNA1F/FASLG/MYO5A/IL16/CCR5/SLC39A14/CYP27B1/PIK3CG/CD19/PKD2L1/CASQ1/ABL1/RGS9/CYSLTR1/P2RX7/CRACR2A/LPAR3/NALCN/SLC8A3/SLC41A1/STAC3/TRPM8/CAPN3/WFS1/PACSIN3/RYR1/MCUB/SLC3A2/STIM2/CACNA2D2/LETM1/P2RY12/PRKACA/MCHR1/NIPAL1/ATP2B1/EPPIN/FYN/TRPV2/TRPV3/CD4/GRIN1/ITPR3/NIPAL2/ADORA2A/REM2/SLC39A7/P2RX2/SLC25A25/ATP1B1/GSTO1/TRPM2",72
"BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","45/2047","273/18670",0.0034702639334926,0.0361881769286395,0.0303438384260331,"SELL/CD84/JAML/CD6/PCDHGA10/NECTIN2/FAT2/ITGAL/PCDHGB4/CDHR1/PTPRT/FXYD5/CRB2/PVR/SLITRK1/ESAM/PCDHGB7/ITGAM/TGFB2/FGFRL1/PTPRS/ITGB1/ACVR1/PCDHGA12/AJUBA/PCDHGA11/MAPK7/NECTIN3/MDGA1/PCDH15/CLDN5/PCDHB12/PCDHGC3/CLDN7/CLDN23/CELSR3/FAT1/CNTN6/ITGB2/PALLD/PTPRM/PCDHB5/CDHR2/MPZL2/CLDN3",45
"BP","GO:0052548","regulation of endopeptidase activity","65/2047","425/18670",0.00349881200225638,0.0364227540096482,0.0305405316459931,"CARD8/TNFAIP8/AIM2/COL7A1/TP63/ARRB2/CASP8/LCK/BIRC3/NLRP1/SPOCK3/FASLG/RENBP/SERPINA9/POR/CD27/TNFRSF10A/PYCARD/CRB2/CYFIP2/CR1/TNF/EFNA1/BIRC2/SORL1/MICAL1/PSMB8/USP14/SH3RF1/CARD9/NLRP7/LEF1/MTCH1/CASP1/CASP10/FURIN/CTSH/CASP8AP2/NLRP3/ACVR1C/CARD16/MALT1/ITIH1/C5/SRC/BIRC5/ANOS1/STAT3/EPPIN/SPINK6/FYN/PZP/GRIN1/OVOS2/TRADD/ADORA2A/VEGFA/CST6/RFFL/PPARG/CSTA/ALOX12/SPOCK2/CST7/APAF1",65
"BP","GO:1901224","positive regulation of NIK/NF-kappaB signaling","17/2047","77/18670",0.00357532755364571,0.0370909411901487,0.0311008075583011,"TLR6/EDAR/TRIP6/RTKN2/CD27/TNFRSF10A/IL23A/NOD2/TLR7/TNF/IL18/SASH1/MALT1/HAVCR2/TRAF4/COPS8/TRADD",17
"BP","GO:2000779","regulation of double-strand break repair","17/2047","77/18670",0.00357532755364571,0.0370909411901487,0.0311008075583011,"RMI2/WAS/SLF1/POLQ/FOXM1/FANCB/TIMELESS/RAD51AP1/FIGNL1/CHEK1/RAD51/SMCHD1/HELB/PARP1/MMS19/PARPBP/RTEL1",17
"BP","GO:0030852","regulation of granulocyte differentiation","6/2047","15/18670",0.00359154296451652,0.037114748118265,0.0311207697017825,"EVI2B/INPP5D/HCLS1/RARA/LEF1/TRIB1",6
"BP","GO:0032736","positive regulation of interleukin-13 production","6/2047","15/18670",0.00359154296451652,0.037114748118265,0.0311207697017825,"IRF4/TNFSF4/RARA/GATA3/NLRP3/IL4",6
"BP","GO:0032652","regulation of interleukin-1 production","21/2047","103/18670",0.00359612733138582,0.037114748118265,0.0311207697017825,"CARD8/AIM2/ARRB2/CASP8/CCR7/NLRP1/PYHIN1/ACP5/PYCARD/P2RX7/HK1/TNFAIP3/NOD2/NLRP7/CASP1/NLRP3/HDAC2/CARD16/MALT1/HAVCR2/TRIM16",21
"BP","GO:0032651","regulation of interleukin-1 beta production","19/2047","90/18670",0.00365259196319108,0.0375686253718303,0.0315013464319835,"CARD8/AIM2/ARRB2/CASP8/CCR7/NLRP1/PYHIN1/ACP5/PYCARD/P2RX7/HK1/TNFAIP3/NOD2/NLRP7/CASP1/NLRP3/CARD16/MALT1/TRIM16",19
"BP","GO:0045132","meiotic chromosome segregation","19/2047","90/18670",0.00365259196319108,0.0375686253718303,0.0315013464319835,"FANCD2/ATM/STAG3/BRIP1/MEI1/NUF2/TTK/BUB1/BUB1B/EME1/NCAPH/TOP2A/ESPL1/SLX4/SGO1/AGO4/SMC4/SGO2/PLK1",19
"BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","37/2047","215/18670",0.00367931359049771,0.0377788905700081,0.0316776541032074,"CARD8/TNFAIP8/TP63/ARRB2/CASP8/LCK/BIRC3/NLRP1/FASLG/POR/CD27/TNFRSF10A/PYCARD/TNF/BIRC2/MICAL1/SH3RF1/CARD9/LEF1/MTCH1/CASP1/CASP10/CTSH/CASP8AP2/NLRP3/ACVR1C/CARD16/MALT1/SRC/BIRC5/TRADD/ADORA2A/VEGFA/RFFL/PPARG/ALOX12/APAF1",37
"BP","GO:0044786","cell cycle DNA replication","16/2047","71/18670",0.00373721713300663,0.0382078454979684,0.0320373334275277,"AICDA/E2F8/GINS1/RFC4/ATAD5/BRCA2/CDC45/PRIM1/POLD4/RAD51/MCM5/CDT1/MCM7/CHEK2/E2F7/RTEL1",16
"BP","GO:0034122","negative regulation of toll-like receptor signaling pathway","11/2047","41/18670",0.00374648975300006,0.0382078454979684,0.0320373334275277,"TLR6/ARRB2/CD300A/LILRA4/F2RL1/IRF4/DAB2IP/TNFAIP3/PTPRS/NLRP6/CD300LF",11
"BP","GO:0061028","establishment of endothelial barrier","11/2047","41/18670",0.00374648975300006,0.0382078454979684,0.0320373334275277,"F2RL1/TNFRSF1A/WNT7A/TNF/RAP2C/TJP2/PTPRS/RAPGEF1/CLDN5/VEGFA/TJP1",11
"BP","GO:0150077","regulation of neuroinflammatory response","11/2047","41/18670",0.00374648975300006,0.0382078454979684,0.0320373334275277,"ATM/STAP1/PTPRC/IL6/TNF/IL18/CD200R1/LRRK2/IL4/TNFRSF1B/CST7",11
"BP","GO:0042130","negative regulation of T cell proliferation","14/2047","59/18670",0.00395741040238074,0.0402225310660894,0.0337266501753395,"CTLA4/PTPN6/TMEM131L/BTN2A2/LILRB1/SPN/FOXP3/CASP3/ERBB2/SDC4/HAVCR2/CD86/PRKAR1A/TNFRSF14",14
"BP","GO:2000351","regulation of endothelial cell apoptotic process","14/2047","59/18670",0.00395741040238074,0.0402225310660894,0.0337266501753395,"TERT/CD40LG/ITGA4/FASLG/ABL1/TNFAIP3/TNF/SCG2/GATA3/CD248/ANGPTL4/MAPK7/IL4/CD40",14
"BP","GO:0071346","cellular response to interferon-gamma","32/2047","180/18670",0.00399643811204586,0.0403535195627957,0.0338364842183078,"TXK/IRF8/TRIM22/WAS/CIITA/HLA-F/NLRC5/EVL/IL12RB1/HLA-DQB1/IRF5/GBP5/SP100/IRF4/HLA-DPB1/CDC42EP4/HLA-DQA1/CDC42EP2/CASP1/IRGM/OAS2/CCL22/OAS1/RAB20/GBP2/XCL2/HLA-DPA1/TRIM8/PPARG/TRIM38/AQP4/SLC26A6",32
"BP","GO:1901796","regulation of signal transduction by p53 class mediator","32/2047","180/18670",0.00399643811204586,0.0403535195627957,0.0338364842183078,"ATM/RMI2/BRIP1/BLM/TP63/CDK5R1/PYHIN1/AURKB/ELL3/DYRK2/TP53INP1/RFC4/ATAD5/BARD1/ZNF385A/PPP1R13B/TP73/POU4F1/CHEK1/HDAC2/AURKA/MSX1/CHEK2/TAF7/PRKAB2/EXO1/HNRNPK/RFFL/TOPBP1/TPX2/PRMT5/HIPK1",32
"BP","GO:0002507","tolerance induction","8/2047","25/18670",0.00401120156398099,0.0403535195627957,0.0338364842183078,"ICOS/CD3E/PDCD1/CCR4/AIRE/FOXP3/TNFAIP3/HAVCR2",8
"BP","GO:0002719","negative regulation of cytokine production involved in immune response","8/2047","25/18670",0.00401120156398099,0.0403535195627957,0.0338364842183078,"LILRB1/CD96/HLA-F/JAK3/TBX21/FOXP3/TNF/TGFB2",8
"BP","GO:0032616","interleukin-13 production","8/2047","25/18670",0.00401120156398099,0.0403535195627957,0.0338364842183078,"IRF4/TNFSF4/RARA/LEF1/IL18/GATA3/NLRP3/IL4",8
"BP","GO:0002577","regulation of antigen processing and presentation","7/2047","20/18670",0.00401724417784854,0.0403535195627957,0.0338364842183078,"CCR7/WAS/HLA-DOB/PYCARD/HLA-DOA/FCGR2B/NOD2",7
"BP","GO:0034104","negative regulation of tissue remodeling","7/2047","20/18670",0.00401724417784854,0.0403535195627957,0.0338364842183078,"INPP5D/CSK/IL6/P2RX7/TNFAIP3/ABR/BCR",7
"BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","17/2047","78/18670",0.00411479195388747,0.0411598115899194,0.034512561243229,"TP63/E2F2/ELL3/DYRK2/E2F1/ATAD5/BRCA2/PYCARD/ZNF385A/PPP1R13B/TP73/POU4F1/USP28/MSX1/CHEK2/HNRNPK/HIPK1",17
"BP","GO:0051052","regulation of DNA metabolic process","55/2047","351/18670",0.00412303712362554,0.0411598115899194,0.034512561243229,"DCP2/PTK2B/ATM/RMI2/BLM/IL7R/ARRB2/WAS/PTPRC/PIF1/AURKB/NEK2/SLF1/POLQ/IL27RA/CD28/TBX21/IL6/FOXM1/RFC4/ATAD5/TNFSF4/FOXP3/FANCB/GRHL2/TIMELESS/GZMA/SLX4/GATA3/RAD51AP1/FIGNL1/MIS18A/CHEK1/HDAC10/RAD51/CDT1/NVL/MORC1/SMCHD1/HELB/SRC/PRKCG/CCT5/PARP1/IL4/MMS19/CTC1/H1-4/CD40/PPARG/PARPBP/ABRAXAS1/RTEL1/PRMT5/APAF1",55
"BP","GO:0006054","N-acetylneuraminate metabolic process","5/2047","11/18670",0.00412487392200787,0.0411598115899194,0.034512561243229,"RENBP/NPL/ST3GAL1/AMDHD2/ST6GAL1",5
"BP","GO:0032494","response to peptidoglycan","5/2047","11/18670",0.00412487392200787,0.0411598115899194,0.034512561243229,"IRF5/IL6/NOD2/CARD9/NLRP3",5
"BP","GO:0003091","renal water homeostasis","10/2047","36/18670",0.00428214616001528,0.0425878899914246,0.0357100070377611,"AQP3/ADCY8/WFS1/ADCY7/PRKAR2B/PRKACA/PRKAR1A/ADCY9/PRKACB/AQP4",10
"BP","GO:0032733","positive regulation of interleukin-10 production","10/2047","36/18670",0.00428214616001528,0.0425878899914246,0.0357100070377611,"CD40LG/TIGIT/SASH3/CD28/IRF4/PYCARD/IL23A/TNFSF4/NOD2/CD83",10
"BP","GO:0043393","regulation of protein binding","37/2047","217/18670",0.00430673245281368,0.042761731301287,0.035855773226222,"RIPOR2/TMC8/TIAM1/TERT/ARRB2/ITGA4/AURKB/ADD2/DISC1/ABL1/STK4/GOLGA2/SPPL3/MITD1/DAB2IP/RUVBL2/GREM2/SORL1/ID1/LEF1/LDLRAP1/TNFSF11/PIM2/NVL/TCF7L2/CARD16/PRKACA/AURKA/SRC/PPP2CB/STYX/TRAF4/STMN1/PLK1/LRRK2/CAPRIN2/FLOT1",37
